,Earnings,Cycles
1576,713.8200000000044,1384.9284106992172
1577,1734.7900000000002,1375.1546262125519
1578,569.1599999999986,1388.6885229077725
1579,342.4599999999987,1365.7601708565196
1580,95.13000000000385,1387.1844137259736
1581,-2062.790000000002,1366.5116041295425
1582,-466.33999999999963,1355.242353393883
1583,-507.6900000000028,1358.4974198859095
1584,114.35999999999984,1376.783338832088
1585,-241.76999999999867,1393.577469894195
1586,-355.02000000000254,1354.741609613232
1587,-695.0499999999919,1366.6368450904943
1588,-1202.8799999999983,1371.271178882411
1589,-661.2200000000014,1381.7953931376862
1590,-1203.8099999999974,1369.642806629051
1591,-847.1399999999995,1361.2520209244929
1592,1091.4200000000021,1348.6082703710083
1593,693.8999999999958,1361.878106761372
1594,-1625.019999999996,1390.5687799530679
1595,1924.3400000000001,1375.9063272320038
1596,-686.6400000000009,1374.7787837365734
1597,2228.1100000000038,1368.6407813736878
1598,399.1400000000027,1371.6469713745457
1599,-675.4599999999991,1355.3675408256393
1600,341.70000000000005,1394.0789515649537
1601,-1030.66,1366.0106462346532
1602,132.70000000000195,1369.8933188924873
1603,-704.1000000000004,1370.3943505590332
1604,-546.2199999999974,1365.3844622508939
1605,-245.5299999999973,1381.7953931376862
1606,816.7599999999993,1379.7904571396134
1607,776.1599999999979,1368.7660324482795
1608,-508.96000000000095,1372.899651691101
1609,178.7999999999998,1359.7494755824512
1610,-863.7700000000016,1367.5135484744412
1611,-1413.8400000000079,1368.1397830247192
1612,-1063.2799999999963,1368.0145349248123
1613,1054.1499999999912,1362.2537654009573
1614,1016.7100000000041,1368.5155308940389
1615,1298.4200000000028,1359.123440300082
1616,969.9999999999975,1359.8746844231396
1617,-2180.3399999999997,1381.4194560312283
1618,-1210.829999999999,1372.649110867571
1619,389.72999999999433,1371.8975026776827
1620,325.0899999999989,1365.7601708565196
1621,-725.6600000000046,1393.8282095385525
1622,940.8500000000013,1386.9337371975264
1623,-1168.990000000007,1353.2394353549405
1624,2461.900000000011,1350.9863345066583
1625,1312.1199999999985,1365.8854082481462
1626,-1467.1799999999994,1369.3922967454755
1627,29.920000000002062,1383.048555516869
1628,-1211.979999999998,1369.642806629051
1629,694.5599999999988,1391.9477202666208
1630,1213.689999999998,1354.6164251546488
1631,701.1399999999983,1366.5116041295425
1632,614.629999999997,1370.1438335358073
1633,-2721.06,1367.8892874198339
1634,-507.0499999999977,1387.4350926358647
1635,837.2599999999995,1368.6407813736878
1636,-755.080000000003,1356.118677903782
1637,141.2199999999942,1384.4271028874964
1638,28.590000000001055,1371.8975026776827
1639,-766.6400000000039,1367.6387941946512
1640,559.1200000000019,1371.8975026776827
1641,435.76000000000045,1368.5155308940389
1642,-828.6800000000006,1365.8854082481462
1643,-76.58999999999808,1339.473493768129
1644,-702.1699999999975,1382.046020851517
1645,-207.50000000000168,1374.528225061331
1646,-923.6999999999955,1373.024922995423
1647,-1568.440000000003,1366.1358848160437
1648,-361.42000000000496,1371.3964424514502
1649,-1455.429999999998,1361.62767064227
1650,-1528.4300000000062,1353.114258031685
1651,391.8799999999946,1359.3738526288262
1652,1221.359999999997,1357.996614259436
1653,-851.1900000000035,1371.1459159083738
1654,-459.9500000000012,1365.7601708565196
1655,-2814.6399999999967,1360.5007375478112
1656,1075.4000000000012,1363.3807734391373
1657,-1248.0400000000006,1371.6469713745457
1658,1118.160000000006,1383.424515838215
1659,1238.7700000000027,1331.592602381111
1660,-1006.3399999999991,1365.6349340597706
1661,1518.4699999999957,1340.8497642768898
1662,-1946.5699999999995,1364.3825988099268
1663,-60.85999999999903,1364.3825988099268
1664,236.8500000000008,1371.0206535293357
1665,-1137.0500000000047,1368.1397830247192
1666,-1150.6700000000033,1374.4029466163245
1667,1291.3400000000001,1363.5059995285726
1668,-188.1500000000035,1374.1523915115263
1669,500.80999999999676,1358.873030350249
1670,900.9100000000022,1366.7620866463433
1671,212.99000000000098,1384.17645255344
1672,353.250000000001,1351.4870069362348
1673,-2059.7899999999954,1372.5238413483569
1674,262.76000000000363,1345.354425116434
1675,-1185.6800000000078,1358.6226227793052
1676,-625.5799999999941,1367.5135484744412
1677,303.1400000000022,1385.8057222892767
1678,623.7399999999947,1379.7904571396134
1679,1181.3900000000021,1359.3738526288262
1680,-1247.7500000000002,1345.604706638602
1681,1788.5099999999964,1363.255547944526
1682,-3978.0300000000025,1368.2650317195573
1683,645.9100000000035,1372.5238413483569
1684,1106.6999999999975,1371.5217066154942
1685,-694.6700000000001,1372.022769221774
1686,-1308.0600000000013,1360.3755257333703
1687,-623.4100000000033,1384.677755602748
1688,195.88999999999936,1352.112860850727
1689,-1312.1000000000008,1359.999893858573
1690,2663.68999999999,1365.7601708565196
1691,2021.0999999999942,1396.2103549675717
1692,867.4200000000042,1391.0702044580387
1693,1185.4099999999964,1352.613554684558
1694,432.2400000000015,1365.6349340597706
1695,-1026.3399999999936,1357.2454236607425
1696,1181.2700000000036,1382.6726005529322
1697,-961.51,1372.398572424173
1698,-1393.5400000000068,1365.3844622508939
1699,508.9400000000094,1395.7088328004368
1700,-6.670000000000812,1369.3922967454755
1701,1792.2499999999973,1364.3825988099268
1702,796.6599999999955,1351.7373467183452
1703,3106.769999999995,1378.286855134313
1704,689.0700000000015,1366.3863637634854
1705,-564.4799999999891,1350.9863345066583
1706,1279.1300000000047,1380.918214889171
1707,303.60999999999933,1361.62767064227
1708,-1182.2899999999909,1359.4990596852972
1709,-1041.410000000006,1365.7601708565196
1710,-814.1999999999925,1380.4169832706273
1711,-714.1700000000019,1354.741609613232
1712,-832.4699999999993,1363.6312262128347
1713,-1977.6500000000115,1337.7219807562753
1714,1221.400000000004,1364.633061101033
1715,486.82999999999834,1371.1459159083738
1716,-1069.9200000000005,1365.7601708565196
1717,2728.7300000000064,1338.347507746737
1718,-661.5800000000037,1370.6448699621878
1719,-457.54999999999825,1370.3943505590332
1720,81.27000000000068,1362.7546519142634
1721,-1357.9699999999991,1371.8975026776827
1722,1867.5300000000082,1351.111501722229
1723,2445.1700000000105,1368.5155308940389
1724,-846.8399999999953,1383.6751590288218
1725,1364.100000000006,1381.4194560312283
1726,2639.159999999988,1384.17645255344
1727,1721.1599999999946,1357.1202273090425
1728,1130.3299999999986,1371.8975026776827
1729,466.4300000000002,1370.7701305562455
1730,-1377.3699999999953,1375.9063272320038
1731,596.889999999998,1371.7722367286076
1732,885.5600000000018,1346.1052768160348
1733,851.0099999999956,1372.899651691101
1734,167.1099999999992,1369.642806629051
1735,-550.3000000000002,1362.2537654009573
1736,1789.6800000000082,1379.9157611754165
1737,-1006.1800000000057,1367.7640405097811
1738,47.29000000000151,1354.866794666444
1739,-402.00999999999766,1366.3863637634854
1740,-949.8600000000008,1362.378986137079
1741,1813.11,1386.9337371975264
1742,-283.4599999999955,1358.4974198859095
1743,1052.8900000000006,1373.024922995423
1744,56.99000000000396,1362.1285452596342
1745,-801.3599999999967,1372.1480363608844
1746,2365.4500000000135,1384.803082853329
1747,-815.7899999999992,1370.8953917452939
1748,160.50000000000136,1360.125103888754
1749,-272.52999999999906,1368.8912841178164
1750,322.8699999999975,1359.3738526288262
1751,-495.9300000000018,1380.6675978894712
1752,316.00000000000045,1376.5327611136177
1753,1126.1799999999998,1378.4121520279728
1754,-1149.929999999995,1381.0435242818487
1755,-399.13999999999606,1368.7660324482795
1756,2419.8400000000065,1349.1088976168298
1757,-534.5699999999979,1362.0033257131067
1758,-2648.7800000000084,1361.2520209244929
1759,1015.9999999999991,1350.3605073469125
1760,2109.4100000000008,1349.1088976168298
1761,2482.770000000001,1383.424515838215
1762,-529.7999999999969,1361.62767064227
1763,-1971.7399999999993,1370.6448699621878
1764,113.50000000000352,1376.658049675291
1765,2070.3899999999985,1362.2537654009573
1766,1644.3100000000004,1373.1501948947862
1767,91.91999999999699,1391.6969984868688
1768,-1452.6500000000015,1369.2670426961286
1769,-2045.2800000000059,1372.899651691101
1770,-1032.5999999999963,1347.3567438704024
1771,1101.799999999999,1356.4942544707264
1772,-371.39999999999884,1374.027114851729
1773,-858.5300000000017,1366.3863637634854
1774,519.4799999999968,1400.0974748704998
1775,486.5999999999974,1374.9040639668146
1776,-2157.780000000001,1382.4219668866083
1777,125.81999999999901,1361.62767064227
1778,745.1200000000022,1353.6149708922887
1779,-2036.4899999999839,1367.5135484744412
1780,-278.609999999997,1380.2916768540192
1781,-2211.83,1374.653504101413
1782,775.6199999999947,1376.5327611136177
1783,1946.8700000000044,1384.3017774228201
1784,9.140000000001265,1364.5078296580552
1785,1265.4900000000146,1356.2438694980997
1786,745.1000000000016,1372.2733040950163
1787,-55.27000000001067,1358.1218147739937
1788,-573.0399999999925,1379.2892469483147
1789,-1141.719999999997,1373.4007404786487
1790,1736.47,1347.8573473369381
1791,-1555.7199999999996,1350.1101806447452
1792,268.32000000000266,1383.2991951358274
1793,-727.4000000000005,1366.0106462346532
1794,71.45999999999944,1382.1713356012986
1795,-69.31000000000552,1341.6004875915226
1796,0.6699999999999449,1357.4958181482016
1797,-1082.3500000000042,1380.6675978894712
1798,-2191.619999999991,1361.7528884044275
1799,1583.9500000000016,1365.6349340597706
1800,3140.939999999997,1376.658049675291
1801,-1297.9699999999962,1389.9420127191736
1802,-1378.1200000000051,1370.6448699621878
1803,1763.0900000000056,1371.1459159083738
1804,-2436.070000000011,1342.8517406628118
1805,-591.1799999999987,1372.1480363608844
1806,1091.9699999999978,1371.8975026776827
1807,1640.5499999999981,1378.9133455542703
1808,1690.7900000000063,1365.0087589990906
1809,-271.38000000001,1391.822359079012
1810,-1088.5199999999982,1384.9284106992172
1811,1339.1599999999967,1377.0339189310637
1812,-1562.009999999999,1371.5217066154942
1813,1166.1899999999928,1364.3825988099268
1814,-731.8000000000037,1376.658049675291
1815,-733.6400000000023,1367.137814883303
1816,-1828.61,1360.7511629609726
1817,1671.3500000000074,1366.8873287970926
1818,-1584.4299999999978,1360.5007375478112
1819,-298.18999999999926,1362.0033257131067
1820,-642.7699999999977,1361.62767064227
1821,913.419999999999,1365.8854082481462
1822,747.1899999999996,1386.5577268700135
1823,-90.49999999999723,1372.1480363608844
1824,2433.289999999996,1363.1303230447356
1825,4046.5399999999795,1352.613554684558
1826,-1832.5299999999963,1377.5350862706216
1827,-365.4800000000064,1362.378986137079
1828,-925.9299999999994,1381.168834269749
1829,480.70000000000124,1361.878106761372
1830,63.29000000000214,1364.0069098346094
1831,-265.18,1351.4870069362348
1832,1160.6099999999956,1378.5374495167955
1833,1755.699999999991,1363.8816813658502
1834,-2191.879999999993,1364.1321388982067
1835,330.8699999999989,1367.7640405097811
1836,1549.0099999999995,1369.1417892417383
1837,410.4100000000051,1379.9157611754165
1838,-1454.0500000000013,1375.6557578451238
1839,444.5499999999985,1362.6294293937292
1840,1532.089999999996,1352.8639051689483
1841,-293.77,1339.0981597458726
1842,312.449999999999,1400.7244833000573
1843,-2385.9099999999967,1366.26112399232
1844,283.8800000000005,1388.0618003295588
1845,283.72999999999826,1368.1397830247192
1846,838.8099999999984,1377.6603795933622
1847,2066.9699999999934,1374.4029466163245
1848,-1088.4099999999996,1397.7149786439065
1849,-1002.7799999999934,1372.022769221774
1850,356.6600000000048,1378.036263132472
1851,-1886.1699999999955,1368.3902810093296
1852,-1081.31,1386.6830630505006
1853,311.55999999999824,1363.6312262128347
1854,270.7000000000048,1381.6700801736313
1855,-589.2200000000015,1350.8611678856319
1856,-1001.6699999999979,1366.8873287970926
1857,-520.14,1357.4958181482016
1858,541.7299999999992,1371.1459159083738
1859,-600.669999999998,1371.0206535293357
1860,-434.84000000000026,1387.4350926358647
1861,1890.9600000000173,1349.3592148067407
1862,-336.0900000000026,1369.0165363823019
1863,1578.79,1367.137814883303
1864,-1857.8799999999958,1367.3883033491484
1865,1236.2700000000004,1351.6121765300109
1866,-113.00999999999978,1356.6194478490413
1867,218.46999999999935,1360.7511629609726
1868,-941.1399999999984,1363.3807734391373
1869,527.1500000000003,1350.3605073469125
1870,-593.5700000000105,1381.168834269749
1871,1706.1599999999955,1366.8873287970926
1872,744.1099999999999,1361.878106761372
1873,-196.43000000000268,1368.2650317195573
1874,786.8600000000001,1344.853869205082
1875,-1218.9100000000005,1368.6407813736878
1876,2173.179999999998,1375.9063272320038
1877,-1188.780000000014,1386.9337371975264
1878,1454.2800000000016,1386.4323912848733
1879,-2744.9800000000278,1353.364613272791
1880,-854.9800000000014,1357.4958181482016
1881,785.9099999999955,1348.3579603150524
1882,-3105.590000000009,1362.378986137079
1883,-578.99,1382.6726005529322
1884,-800.8299999999925,1378.662747600784
1885,1254.2199999999957,1353.8653308902008
1886,516.3600000000031,1370.1438335358073
1887,-1402.7200000000028,1366.6368450904943
1888,1708.2899999999927,1366.6368450904943
1889,721.2399999999969,1372.5238413483569
1890,936.3699999999944,1374.528225061331
1891,292.40000000000117,1384.0511282793527
1892,-2386.3299999999995,1361.62767064227
1893,-165.4999999999991,1368.8912841178164
1894,-2404.6100000000156,1368.0145349248123
1895,-1815.130000000003,1377.9109680242846
1896,-521.4499999999972,1344.7287317132657
1897,355.4700000000025,1362.7546519142634
1898,1914.5700000000045,1348.7334262907207
1899,-117.6000000000024,1355.6179174730844
1900,1505.7099999999984,1371.6469713745457
1901,-2308.999999999998,1375.1546262125519
1902,-534.7299999999991,1352.7387296294612
1903,-1820.7100000000032,1381.9207066969805
1904,-1606.1299999999978,1365.8854082481462
1905,-698.6100000000033,1363.0050987397638
1906,429.2299999999973,1354.1156932665497
1907,-114.42000000000309,1367.6387941946512
1908,-1679.0099999999984,1366.1358848160437
1909,-1535.9299999999962,1379.539850853587
1910,-339.0400000000061,1370.1438335358073
1911,-580.699999999999,1390.0673649750947
1912,1782.3300000000033,1373.7765633173242
1913,-3265.8600000000038,1372.398572424173
1914,-894.7599999999991,1358.6226227793052
1915,31.76999999999954,1380.7929060917127
1916,2889.3999999999915,1365.7601708565196
1917,-438.42000000000377,1368.8912841178164
1918,1030.3799999999976,1349.734695050421
1919,1349.389999999993,1367.8892874198339
1920,-1645.02,1378.1615588358138
1921,-628.0300000000019,1378.286855134313
1922,1183.9000000000055,1362.504207468002
1923,356.57999999999674,1373.4007404786487
1924,-643.5900000000022,1358.6226227793052
1925,592.3700000000017,1383.8004815170466
1926,1128.0000000000014,1377.159209873248
1927,22.74999999999747,1388.1871436544286
1928,-428.4400000000031,1349.9850181854497
1929,881.9700000000014,1399.4704813322512
1930,-793.3200000000008,1377.4097935430243
1931,1129.6599999999949,1390.1927178264418
1932,99.53999999999832,1371.8975026776827
1933,-2449.440000000009,1355.1171665567667
1934,-3518.130000000003,1353.8653308902008
1935,1206.6399999999965,1356.118677903782
1936,-689.420000000003,1373.2754673891939
1937,-485.9899999999968,1374.9040639668146
1938,1382.3199999999968,1363.6312262128347
1939,286.51999999999873,1364.3825988099268
1940,-988.2399999999925,1365.3844622508939
1941,143.4200000000004,1367.7640405097811
1942,3063.9900000000043,1382.1713356012986
1943,1759.3200000000015,1360.625949957011
1944,2635.549999999999,1370.6448699621878
1945,-1055.7799999999954,1376.4074731470648
1946,398.34999999999394,1364.1321388982067
1947,-1538.9399999999955,1368.3902810093296
1948,-672.4599999999987,1345.8549905384614
1949,279.04000000000076,1375.1546262125519
1950,-39.63999999999491,1375.781042241012
1951,-392.7899999999986,1374.1523915115263
1952,-697.0000000000036,1348.7334262907207
1953,-459.549999999996,1380.4169832706273
1954,-1848.590000000011,1372.649110867571
1955,-2527.1499999999996,1360.5007375478112
1956,-826.9200000000092,1373.024922995423
1957,-2832.5899999999897,1354.9919803142882
1958,-2114.85,1354.4912412906917
1959,44.009999999993255,1393.7028394186198
1960,291.37999999999886,1397.4642020753301
1961,406.1899999999997,1377.4097935430243
1962,-466.9400000000054,1376.5327611136177
1963,1015.6400000000011,1379.2892469483147
1964,-1005.3600000000038,1372.899651691101
1965,175.56999999999718,1367.0125715427448
1966,1230.6699999999955,1369.1417892417383
1967,88.38000000000214,1372.2733040950163
1968,619.0600000000002,1378.662747600784
1969,420.240000000001,1355.6179174730844
1970,-477.389999999991,1368.6407813736878
1971,547.3399999999986,1369.642806629051
1972,-382.7399999999949,1370.0185759166604
1973,1545.1999999999966,1371.6469713745457
1974,396.41000000000065,1373.1501948947862
1975,87.72999999999497,1386.4323912848733
1976,-659.100000000002,1327.3404026293413
1977,1048.4199999999987,1376.4074731470648
1978,2250.330000000001,1352.8639051689483
1979,-1032.1199999999963,1391.822359079012
1980,1092.6000000000029,1362.2537654009573
1981,2113.3800000000006,1380.918214889171
1982,818.2899999999979,1369.2670426961286
1983,389.6299999999988,1353.364613272791
1984,112.28999999999796,1370.519609963118
1985,-812.7899999999984,1366.26112399232
1986,1268.2199999999857,1363.1303230447356
1987,-181.52000000000137,1375.9063272320038
1988,937.6999999999989,1376.9086285840112
1989,1006.4499999999989,1386.808399826337
1990,-1927.8700000000038,1390.94484743863
1991,238.15999999999954,1356.118677903782
1992,-2059.19,1391.195562072896
1993,277.9000000000052,1390.94484743863
1994,-1695.310000000001,1368.7660324482795
1995,-725.5199999999996,1362.6294293937292
1996,-747.3700000000011,1329.8416134323534
1997,-773.6600000000032,1395.5834537475434
1998,-1199.8400000000006,1375.1546262125519
1999,1193.35,1370.7701305562455
2000,-1117.3299999999997,1374.528225061331
2001,96.50999999999812,1354.866794666444
2002,-796.2099999999998,1378.1615588358138
2003,-708.9300000000002,1377.4097935430243
2004,887.4299999999994,1361.878106761372
2005,1474.9999999999984,1379.7904571396134
2006,-643.8399999999995,1373.651288442711
2007,932.2499999999985,1362.8798750296073
2008,-165.05000000000393,1382.7979182789816
2009,-2492.3200000000015,1359.3738526288262
2010,-682.1099999999972,1350.4856715897902
2011,755.2000000000006,1367.7640405097811
2012,561.4599999999949,1381.4194560312283
2013,-70.87000000000126,1372.022769221774
2014,-1690.6099999999958,1362.6294293937292
2015,-2029.3300000000033,1372.899651691101
2016,-515.759999999996,1394.956567416278
2017,-1003.3499999999997,1370.6448699621878
2018,-71.43000000000109,1368.1397830247192
2019,2509.6400000000067,1349.9850181854497
2020,-454.6400000000018,1375.02934479214
2021,753.5799999999961,1368.0145349248123
2022,576.2899999999989,1376.9086285840112
2023,301.29000000000315,1375.9063272320038
2024,-1661.3499999999947,1362.1285452596342
2025,426.1500000000002,1381.168834269749
2026,157.08999999999781,1390.0673649750947
2027,1065.7900000000031,1366.3863637634854
2028,-1518.1299999999917,1368.1397830247192
2029,687.3399999999995,1375.5304740443366
2030,-2148.5100000000057,1353.114258031685
2031,-952.4599999999996,1361.0015907531922
2032,-1803.4399999999862,1384.17645255344
2033,-51.52999999999747,1361.7528884044275
2034,-911.7399999999965,1369.2670426961286
2035,-925.0900000000065,1357.1202273090425
2036,574.7599999999975,1369.517551389782
2037,-2342.6499999999965,1355.7431066887787
2038,984.1199999999994,1360.625949957011
2039,-1487.4400000000035,1370.3943505590332
2040,211.32999999999998,1362.7546519142634
2041,477.5700000000023,1340.599527926567
2042,-735.1099999999994,1377.785673511249
2043,-2520.199999999999,1366.8873287970926
2044,2993.1400000000017,1356.118677903782
2045,1414.8000000000015,1362.7546519142634
2046,535.75,1377.159209873248
2047,-250.8200000000004,1364.3825988099268
2048,-918.6199999999958,1354.3660580213582
2049,97.6900000000001,1368.1397830247192
2050,-1309.9999999999993,1365.5096978578963
2051,-834.1500000000021,1386.1817219006223
2052,216.33000000000095,1359.6242673365045
2053,170.82999999999777,1380.6675978894712
2054,-1191.0199999999961,1376.658049675291
2055,-518.0499999999982,1356.7446418220275
2056,-2840.5599999999963,1365.1339928214938
2057,449.70999999999606,1375.9063272320038
2058,-104.41000000000552,1346.1052768160348
2059,2296.049999999995,1364.8835257715477
2060,924.4700000000005,1374.4029466163245
2061,1733.3199999999995,1365.1339928214938
2062,-1242.6900000000023,1364.0069098346094
2063,-2176.000000000004,1356.6194478490413
2064,814.6799999999985,1358.6226227793052
2065,744.9599999999997,1357.3706206071279
2066,-118.65000000000012,1367.8892874198339
2067,-1110.6099999999967,1368.1397830247192
2068,74.68999999999781,1368.2650317195573
2069,1222.7399999999973,1379.1639458884542
2070,-517.4399999999981,1373.651288442711
2071,863.1000000000015,1385.8057222892767
2072,373.6599999999954,1367.2630588187699
2073,-1284.4599999999953,1340.724645804572
2074,387.8900000000059,1365.1339928214938
2075,406.4700000000013,1382.046020851517
2076,49.389999999998395,1368.3902810093296
2077,-1976.0099999999982,1364.8835257715477
2078,2360.88000000001,1387.1844137259736
2079,1049.549999999995,1362.6294293937292
2080,-989.0099999999974,1385.555058858367
2081,-2261.840000000009,1371.6469713745457
2082,866.7299999999993,1373.4007404786487
2083,365.86999999999694,1354.6164251546488
2084,-1426.149999999992,1354.3660580213582
2085,-789.8899999999986,1363.6312262128347
2086,918.889999999998,1374.027114851729
2087,1906.0999999999963,1353.114258031685
2088,362.04000000000065,1356.6194478490413
2089,-1415.7499999999984,1364.7582931388629
2090,-2143.8500000000004,1377.0339189310637
2091,-452.0999999999991,1374.4029466163245
2092,-1747.7999999999977,1354.4912412906917
2093,1630.8600000000006,1373.7765633173242
2094,-666.4899999999963,1363.5059995285726
2095,-3037.8199999999915,1375.6557578451238
2096,1671.1100000000004,1375.1546262125519
2097,-98.4499999999962,1372.899651691101
2098,115.0099999999978,1353.2394353549405
2099,2020.8900000000035,1382.6726005529322
2100,-884.969999999999,1360.3755257333703
2101,-6.209999999996498,1366.8873287970926
2102,-1042.9399999999985,1356.118677903782
2103,-240.8699999999984,1368.7660324482795
2104,-2597.839999999995,1362.504207468002
2105,862.6700000000006,1374.528225061331
2106,-1074.0400000000006,1372.899651691101
2107,-446.8999999999917,1349.1088976168298
2108,780.5599999999978,1369.1417892417383
2109,104.29000000000256,1370.8953917452939
2110,-1211.989999999998,1388.5631772013512
2111,-2175.8199999999947,1394.4550690709366
2112,-529.1100000000014,1360.125103888754
2113,-1939.889999999997,1375.1546262125519
2114,2032.6900000000064,1361.3772369023056
2115,-381.54999999999586,1372.022769221774
2116,-750.9899999999991,1355.492728852039
2117,130.44000000000233,1369.8933188924873
2118,-683.9500000000015,1378.662747600784
2119,-1163.4000000000012,1363.1303230447356
2120,-1004.1399999999962,1359.999893858573
2121,-827.5099999999928,1365.8854082481462
2122,259.4899999999992,1370.7701305562455
2123,-783.4699999999985,1374.1523915115263
2124,-645.6499999999987,1400.348276455346
2125,-2052.44999999999,1380.6675978894712
2126,2425.2399999999943,1336.9713679777751
2127,-214.84000000000242,1365.3844622508939
2128,976.7900000000009,1353.4897917852395
2129,1727.829999999999,1358.7478262674174
2130,1055.390000000003,1331.592602381111
2131,1487.8200000000008,1376.15689899931
2132,1047.5800000000015,1365.0087589990906
2133,1513.9300000000067,1378.662747600784
2134,-306.03999999999434,1380.1663710326166
2135,-30.869999999998356,1355.242353393883
2136,-2955.7799999999884,1369.768062463285
2137,1083.2199999999884,1373.651288442711
2138,535.7399999999975,1370.1438335358073
2139,262.61000000000325,1346.1052768160348
2140,-1603.2800000000066,1380.4169832706273
2141,456.76000000000096,1369.768062463285
2142,-1406.6899999999998,1356.6194478490413
2143,-634.7599999999975,1370.1438335358073
2144,-1254.8499999999997,1379.1639458884542
2145,-1204.8499999999976,1357.4958181482016
2146,-1201.8799999999972,1356.3690616870801
2147,-1976.1499999999949,1357.1202273090425
2148,112.59999999999795,1383.6751590288218
2149,-835.2099999999964,1376.5327611136177
2150,-2965.4100000000103,1374.1523915115263
2151,-2473.8099999999936,1368.1397830247192
2152,472.59999999999866,1377.159209873248
2153,-692.1999999999999,1375.2799082280535
2154,2439.8000000000116,1390.6941351861474
2155,-1574.310000000013,1393.0759977515202
2156,1247.750000000002,1384.4271028874964
2157,-685.8300000000003,1362.378986137079
2158,-653.7900000000005,1370.6448699621878
2159,-643.3000000000021,1346.8561499152647
2160,-684.0399999999904,1373.7765633173242
2161,-1143.6199999999997,1369.8933188924873
2162,-1669.8500000000106,1379.6651536990046
2163,-832.1900000000015,1373.2754673891939
2164,22.01000000000313,1379.6651536990046
2165,-689.8099999999997,1370.8953917452939
2166,910.5899999999955,1382.4219668866083
2167,2810.990000000018,1354.240875346645
2168,930.709999999999,1369.642806629051
2169,-178.39999999999628,1363.8816813658502
2170,-349.28000000000554,1367.8892874198339
2171,224.15000000000262,1364.1321388982067
2172,-1910.1799999999953,1375.2799082280535
2173,-2288.039999999991,1367.2630588187699
2174,837.299999999999,1359.7494755824512
2175,1918.149999999995,1368.2650317195573
2176,2469.6999999999935,1356.8698363896879
2177,1066.49,1336.0956801068587
2178,184.86999999999642,1371.7722367286076
2179,1134.2599999999986,1369.642806629051
2180,580.0099999999975,1370.0185759166604
2181,-121.51000000000226,1376.9086285840112
2182,753.3800000000026,1375.1546262125519
2183,296.39000000000516,1349.734695050421
2184,-1592.809999999999,1348.8585828049265
2185,1836.5099999999952,1360.3755257333703
2186,161.09999999999772,1378.9133455542703
2187,147.28000000000213,1374.1523915115263
2188,2275.439999999998,1345.604706638602
2189,1040.5900000000015,1362.1285452596342
2190,-1366.3300000000024,1374.653504101413
2191,-1422.9000000000008,1362.8798750296073
2192,229.75000000000227,1368.3902810093296
2193,977.8200000000022,1373.1501948947862
2194,1369.2600000000039,1383.6751590288218
2195,-1084.11,1363.7564534919263
2196,-791.219999999998,1371.7722367286076
2197,-161.8800000000012,1347.2315944899315
2198,163.3800000000005,1361.878106761372
2199,1031.0999999999995,1357.6210162839664
2200,470.6700000000005,1368.2650317195573
2201,1498.7300000000012,1370.2690917499306
2202,-334.8500000000022,1372.899651691101
2203,-1947.3300000000067,1357.4958181482016
2204,323.6599999999999,1389.440609649693
2205,3200.9000000000137,1367.137814883303
2206,-1182.0500000000015,1366.7620866463433
2207,-380.8099999999993,1376.15689899931
2208,396.6299999999969,1381.4194560312283
2209,-1218.209999999993,1372.398572424173
2210,586.9000000000004,1359.2486461670887
2211,2426.230000000001,1371.5217066154942
2212,-59.66999999999831,1376.783338832088
2213,-42.7099999999985,1365.3844622508939
2214,2205.449999999994,1352.8639051689483
2215,110.65000000000889,1378.4121520279728
2216,-1194.6499999999965,1351.8625175012407
2217,1066.4099999999999,1378.036263132472
2218,-348.9499999999997,1364.633061101033
2219,1861.2599999999934,1355.492728852039
2220,-25.42000000000634,1368.1397830247192
2221,-587.3100000000015,1390.1927178264418
2222,630.4400000000052,1361.3772369023056
2223,-420.8699999999985,1383.048555516869
2224,-47.249999999994216,1364.1321388982067
2225,360.9800000000005,1374.2776687663904
2226,126.7799999999935,1365.3844622508939
2227,-594.260000000003,1369.1417892417383
2228,-1431.8500000000013,1381.4194560312283
2229,156.9099999999997,1386.4323912848733
2230,1454.3999999999937,1367.8892874198339
2231,-2462.979999999994,1373.901838786996
2232,204.6500000000018,1347.3567438704024
2233,-132.43999999999255,1381.168834269749
2234,-470.73999999999893,1367.3883033491484
2235,-90.45000000000091,1368.8912841178164
2236,-975.000000000008,1369.642806629051
2237,711.2300000000066,1385.6803902761583
2238,504.4500000000015,1348.6082703710083
2239,1558.7899999999995,1358.4974198859095
2240,1476.3800000000028,1381.6700801736313
2241,-70.98000000000046,1362.6294293937292
2242,-1599.6999999999998,1366.1358848160437
2243,-287.3999999999981,1339.473493768129
2244,-1150.6599999999967,1360.125103888754
2245,912.6000000000028,1389.3152603708597
2246,-735.7400000000097,1366.3863637634854
2247,-1119.499999999999,1387.9364576000696
2248,147.25000000000097,1360.3755257333703
2249,-1148.2499999999973,1385.4297280358999
2250,1552.0600000000056,1369.1417892417383
2251,-1064.5800000000002,1371.6469713745457
2252,2152.8600000000047,1345.479565580308
2253,362.3399999999993,1366.3863637634854
2254,21.27000000000065,1372.398572424173
2255,-298.3800000000029,1354.3660580213582
2256,-1253.6599999999903,1364.0069098346094
2257,1496.1900000000014,1356.6194478490413
2258,751.2600000000059,1384.0511282793527
